task_count,algorithm,task_id,vm_id,arrival_time,length,start_time,finish_time,execution_time,waiting_time
1000,FCFS,T0182,VM10,78.0000,5956.0000,78.0000,78.1201,0.1201,0.0000
1000,FCFS,T0259,VM08,78.0000,3851.0000,78.0000,78.1553,0.1553,0.0000
1000,FCFS,T0294,VM03,78.0000,8251.0000,78.0000,79.3308,1.3308,0.0000
1000,FCFS,T0379,VM09,78.0000,5425.0000,78.0000,78.1094,0.1094,0.0000
1000,FCFS,T0449,VM07,78.0000,1986.0000,78.0000,78.0801,0.0801,0.0000
1000,FCFS,T0682,VM06,78.0000,5956.0000,78.0000,78.4803,0.4803,0.0000
1000,FCFS,T0759,VM07,78.0000,3851.0000,78.0801,78.2354,0.1553,0.0801
1000,FCFS,T0794,VM05,78.0000,8251.0000,78.0834,78.7488,0.6654,0.0834
1000,FCFS,T0879,VM09,78.0000,5425.0000,78.1094,78.2188,0.1094,0.1094
1000,FCFS,T0949,VM10,78.0000,1986.0000,78.1201,78.1601,0.0400,0.1201
1000,FCFS,T0163,VM08,79.0000,1651.0000,79.0000,79.0666,0.0666,0.0000
1000,FCFS,T0173,VM10,79.0000,8508.0000,79.0000,79.1715,0.1715,0.0000
1000,FCFS,T0213,VM09,79.0000,7658.0000,79.0000,79.1544,0.1544,0.0000
1000,FCFS,T0248,VM07,79.0000,6409.0000,79.0000,79.2584,0.2584,0.0000
1000,FCFS,T0332,VM06,79.0000,3091.0000,79.0000,79.2493,0.2493,0.0000
1000,FCFS,T0663,VM01,79.0000,1651.0000,79.0000,79.5326,0.5326,0.0000
1000,FCFS,T0673,VM04,79.0000,8508.0000,79.0000,80.3723,1.3723,0.0000
1000,FCFS,T0713,VM05,79.0000,7658.0000,79.0000,79.6176,0.6176,0.0000
1000,FCFS,T0748,VM08,79.0000,6409.0000,79.0666,79.3250,0.2584,0.0666
1000,FCFS,T0832,VM09,79.0000,3091.0000,79.1544,79.2167,0.0623,0.1544
1000,FCFS,T0027,VM10,80.0000,5803.0000,80.0000,80.1170,0.1170,0.0000
1000,FCFS,T0063,VM09,80.0000,3504.0000,80.0000,80.0706,0.0706,0.0000
1000,FCFS,T0080,VM06,80.0000,2743.0000,80.0000,80.2212,0.2212,0.0000
1000,FCFS,T0278,VM07,80.0000,7790.0000,80.0000,80.3141,0.3141,0.0000
1000,FCFS,T0451,VM08,80.0000,4404.0000,80.0000,80.1776,0.1776,0.0000
1000,FCFS,T0527,VM03,80.0000,5803.0000,80.0000,80.9360,0.9360,0.0000
1000,FCFS,T0563,VM02,80.0000,3504.0000,80.0000,81.1303,1.1303,0.0000
1000,FCFS,T0580,VM01,80.0000,2743.0000,80.0000,80.8848,0.8848,0.0000
1000,FCFS,T0778,VM05,80.0000,7790.0000,80.0000,80.6282,0.6282,0.0000
1000,FCFS,T0951,VM09,80.0000,4404.0000,80.0706,80.1594,0.0888,0.0706
1000,FCFS,T0035,VM10,81.0000,8428.0000,81.0000,81.1699,0.1699,0.0000
1000,FCFS,T0044,VM09,81.0000,5422.0000,81.0000,81.1093,0.1093,0.0000
1000,FCFS,T0081,VM08,81.0000,5889.0000,81.0000,81.2375,0.2375,0.0000
1000,FCFS,T0198,VM06,81.0000,3143.0000,81.0000,81.2535,0.2535,0.0000
1000,FCFS,T0300,VM07,81.0000,5050.0000,81.0000,81.2036,0.2036,0.0000
1000,FCFS,T0374,VM04,81.0000,6934.0000,81.0000,82.1184,1.1184,0.0000
1000,FCFS,T0429,VM05,81.0000,3068.0000,81.0000,81.2474,0.2474,0.0000
1000,FCFS,T0489,VM01,81.0000,8141.0000,81.0000,83.6261,2.6261,0.0000
1000,FCFS,T0535,VM03,81.0000,8428.0000,81.0000,82.3594,1.3594,0.0000
1000,FCFS,T0544,VM09,81.0000,5422.0000,81.1093,81.2186,0.1093,0.1093
1000,FCFS,T0581,VM02,81.0000,5889.0000,81.1303,83.0300,1.8997,0.1303
1000,FCFS,T0698,VM10,81.0000,3143.0000,81.1699,81.2333,0.0634,0.1699
1000,FCFS,T0800,VM07,81.0000,5050.0000,81.2036,81.4073,0.2036,0.2036
1000,FCFS,T0874,VM09,81.0000,6934.0000,81.2186,81.3584,0.1398,0.2186
1000,FCFS,T0929,VM10,81.0000,3068.0000,81.2333,81.2951,0.0619,0.2333
1000,FCFS,T0989,VM08,81.0000,8141.0000,81.2375,81.5657,0.3283,0.2375
1000,FCFS,T0370,VM05,82.0000,9289.0000,82.0000,82.7491,0.7491,0.0000
1000,FCFS,T0400,VM06,82.0000,8800.0000,82.0000,82.7097,0.7097,0.0000
1000,FCFS,T0466,VM10,82.0000,4683.0000,82.0000,82.0944,0.0944,0.0000
1000,FCFS,T0870,VM09,82.0000,9289.0000,82.0000,82.1873,0.1873,0.0000
1000,FCFS,T0900,VM07,82.0000,8800.0000,82.0000,82.3548,0.3548,0.0000
1000,FCFS,T0966,VM08,82.0000,4683.0000,82.0000,82.1888,0.1888,0.0000
1000,FCFS,T0282,VM10,83.0000,3417.0000,83.0000,83.0689,0.0689,0.0000
1000,FCFS,T0378,VM04,83.0000,9548.0000,83.0000,84.5400,1.5400,0.0000
1000,FCFS,T0486,VM09,83.0000,9502.0000,83.0000,83.1916,0.1916,0.0000
1000,FCFS,T0782,VM08,83.0000,3417.0000,83.0000,83.1378,0.1378,0.0000
1000,FCFS,T0878,VM07,83.0000,9548.0000,83.0000,83.3850,0.3850,0.0000
1000,FCFS,T0986,VM03,83.0000,9502.0000,83.0000,84.5326,1.5326,0.0000
1000,FCFS,T0121,VM06,84.0000,2588.0000,84.0000,84.2087,0.2087,0.0000
1000,FCFS,T0184,VM05,84.0000,5905.0000,84.0000,84.4762,0.4762,0.0000
1000,FCFS,T0249,VM02,84.0000,6143.0000,84.0000,85.9816,1.9816,0.0000
1000,FCFS,T0268,VM10,84.0000,3780.0000,84.0000,84.0762,0.0762,0.0000
1000,FCFS,T0270,VM08,84.0000,9445.0000,84.0000,84.3808,0.3808,0.0000
1000,FCFS,T0621,VM09,84.0000,2588.0000,84.0000,84.0522,0.0522,0.0000
1000,FCFS,T0684,VM07,84.0000,5905.0000,84.0000,84.2381,0.2381,0.0000
1000,FCFS,T0749,VM01,84.0000,6143.0000,84.0000,85.9816,1.9816,0.0000
1000,FCFS,T0768,VM09,84.0000,3780.0000,84.0522,84.1284,0.0762,0.0522
1000,FCFS,T0770,VM10,84.0000,9445.0000,84.0762,84.2666,0.1904,0.0762
1000,FCFS,T0038,VM09,85.0000,4432.0000,85.0000,85.0894,0.0894,0.0000
1000,FCFS,T0115,VM06,85.0000,5562.0000,85.0000,85.4485,0.4485,0.0000
1000,FCFS,T0169,VM07,85.0000,3144.0000,85.0000,85.1268,0.1268,0.0000
1000,FCFS,T0211,VM10,85.0000,5088.0000,85.0000,85.1026,0.1026,0.0000
1000,FCFS,T0219,VM08,85.0000,7745.0000,85.0000,85.3123,0.3123,0.0000
1000,FCFS,T0252,VM05,85.0000,6067.0000,85.0000,85.4893,0.4893,0.0000
1000,FCFS,T0257,VM03,85.0000,7888.0000,85.0000,86.2723,1.2723,0.0000
1000,FCFS,T0291,VM04,85.0000,8612.0000,85.0000,86.3890,1.3890,0.0000
1000,FCFS,T0329,VM09,85.0000,6507.0000,85.0894,85.2205,0.1312,0.0894
1000,FCFS,T0493,VM10,85.0000,6260.0000,85.1026,85.2288,0.1262,0.1026
1000,FCFS,T0538,VM07,85.0000,4432.0000,85.1268,85.3055,0.1787,0.1268
1000,FCFS,T0615,VM09,85.0000,5562.0000,85.2205,85.3327,0.1121,0.2205
1000,FCFS,T0669,VM10,85.0000,3144.0000,85.2288,85.2922,0.0634,0.2288
1000,FCFS,T0711,VM10,85.0000,5088.0000,85.2922,85.3948,0.1026,0.2922
1000,FCFS,T0719,VM07,85.0000,7745.0000,85.3055,85.6178,0.3123,0.3055
1000,FCFS,T0752,VM08,85.0000,6067.0000,85.3123,85.5569,0.2446,0.3123
1000,FCFS,T0757,VM09,85.0000,7888.0000,85.3327,85.4917,0.1590,0.3327
1000,FCFS,T0791,VM10,85.0000,8612.0000,85.3948,85.5684,0.1736,0.3948
1000,FCFS,T0829,VM06,85.0000,6507.0000,85.4485,85.9733,0.5248,0.4485
1000,FCFS,T0993,VM05,85.0000,6260.0000,85.4893,85.9941,0.5048,0.4893
1000,FCFS,T0004,VM09,86.0000,2679.0000,86.0000,86.0540,0.0540,0.0000
1000,FCFS,T0125,VM08,86.0000,1887.0000,86.0000,86.0761,0.0761,0.0000
1000,FCFS,T0159,VM10,86.0000,2113.0000,86.0000,86.0426,0.0426,0.0000
1000,FCFS,T0258,VM07,86.0000,7211.0000,86.0000,86.2908,0.2908,0.0000
1000,FCFS,T0272,VM06,86.0000,4848.0000,86.0000,86.3910,0.3910,0.0000
1000,FCFS,T0504,VM01,86.0000,2679.0000,86.0000,86.8642,0.8642,0.0000
1000,FCFS,T0625,VM02,86.0000,1887.0000,86.0000,86.6087,0.6087,0.0000
1000,FCFS,T0659,VM05,86.0000,2113.0000,86.0000,86.1704,0.1704,0.0000
1000,FCFS,T0758,VM10,86.0000,7211.0000,86.0426,86.1880,0.1454,0.0426
1000,FCFS,T0772,VM09,86.0000,4848.0000,86.0540,86.1518,0.0977,0.0540
1000,FCFS,T0045,VM08,87.0000,4598.0000,87.0000,87.1854,0.1854,0.0000
1000,FCFS,T0064,VM09,87.0000,3621.0000,87.0000,87.0730,0.0730,0.0000
1000,FCFS,T0070,VM05,87.0000,1188.0000,87.0000,87.0958,0.0958,0.0000
1000,FCFS,T0071,VM10,87.0000,2876.0000,87.0000,87.0580,0.0580,0.0000
1000,FCFS,T0210,VM03,87.0000,4441.0000,87.0000,87.7163,0.7163,0.0000
1000,FCFS,T0365,VM07,87.0000,5941.0000,87.0000,87.2396,0.2396,0.0000
1000,FCFS,T0545,VM04,87.0000,4598.0000,87.0000,87.7416,0.7416,0.0000
1000,FCFS,T0564,VM06,87.0000,3621.0000,87.0000,87.2920,0.2920,0.0000
1000,FCFS,T0570,VM02,87.0000,1188.0000,87.0000,87.3832,0.3832,0.0000
1000,FCFS,T0571,VM01,87.0000,2876.0000,87.0000,87.9277,0.9277,0.0000
1000,FCFS,T0710,VM10,87.0000,4441.0000,87.0580,87.1475,0.0895,0.0580
1000,FCFS,T0865,VM09,87.0000,5941.0000,87.0730,87.1928,0.1198,0.0730
1000,FCFS,T0203,VM05,88.0000,2232.0000,88.0000,88.1800,0.1800,0.0000
1000,FCFS,T0310,VM10,88.0000,7275.0000,88.0000,88.1467,0.1467,0.0000
1000,FCFS,T0399,VM08,88.0000,4937.0000,88.0000,88.1991,0.1991,0.0000
1000,FCFS,T0404,VM09,88.0000,7625.0000,88.0000,88.1537,0.1537,0.0000
1000,FCFS,T0457,VM07,88.0000,8381.0000,88.0000,88.3379,0.3379,0.0000
1000,FCFS,T0703,VM06,88.0000,2232.0000,88.0000,88.1800,0.1800,0.0000
1000,FCFS,T0810,VM02,88.0000,7275.0000,88.0000,90.3468,2.3468,0.0000
1000,FCFS,T0899,VM03,88.0000,4937.0000,88.0000,88.7963,0.7963,0.0000
1000,FCFS,T0904,VM04,88.0000,7625.0000,88.0000,89.2298,1.2298,0.0000
1000,FCFS,T0957,VM01,88.0000,8381.0000,88.0000,90.7035,2.7035,0.0000
1000,FCFS,T0015,VM10,89.0000,3615.0000,89.0000,89.0729,0.0729,0.0000
1000,FCFS,T0039,VM09,89.0000,5374.0000,89.0000,89.1083,0.1083,0.0000
1000,FCFS,T0147,VM05,89.0000,7930.0000,89.0000,89.6395,0.6395,0.0000
1000,FCFS,T0254,VM06,89.0000,7592.0000,89.0000,89.6123,0.6123,0.0000
1000,FCFS,T0286,VM08,89.0000,3881.0000,89.0000,89.1565,0.1565,0.0000
1000,FCFS,T0428,VM07,89.0000,5786.0000,89.0000,89.2333,0.2333,0.0000
1000,FCFS,T0461,VM03,89.0000,5632.0000,89.0000,89.9084,0.9084,0.0000
1000,FCFS,T0473,VM10,89.0000,5982.0000,89.0729,89.1935,0.1206,0.0729
1000,FCFS,T0515,VM09,89.0000,3615.0000,89.1083,89.1812,0.0729,0.1083
1000,FCFS,T0539,VM08,89.0000,5374.0000,89.1565,89.3732,0.2167,0.1565
1000,FCFS,T0647,VM09,89.0000,7930.0000,89.1812,89.3411,0.1599,0.1812
1000,FCFS,T0754,VM10,89.0000,7592.0000,89.1935,89.3466,0.1531,0.1935
1000,FCFS,T0786,VM04,89.0000,3881.0000,89.2298,89.8558,0.6260,0.2298
1000,FCFS,T0928,VM07,89.0000,5786.0000,89.2333,89.4666,0.2333,0.2333
1000,FCFS,T0961,VM09,89.0000,5632.0000,89.3411,89.4547,0.1135,0.3411
1000,FCFS,T0973,VM10,89.0000,5982.0000,89.3466,89.4672,0.1206,0.3466
1000,FCFS,T0029,VM08,90.0000,4150.0000,90.0000,90.1673,0.1673,0.0000
1000,FCFS,T0110,VM09,90.0000,2163.0000,90.0000,90.0436,0.0436,0.0000
1000,FCFS,T0181,VM07,90.0000,9900.0000,90.0000,90.3992,0.3992,0.0000
1000,FCFS,T0243,VM10,90.0000,1727.0000,90.0000,90.0348,0.0348,0.0000
1000,FCFS,T0311,VM06,90.0000,3503.0000,90.0000,90.2825,0.2825,0.0000
1000,FCFS,T0375,VM05,90.0000,8532.0000,90.0000,90.6881,0.6881,0.0000
1000,FCFS,T0424,VM04,90.0000,1231.0000,90.0000,90.1985,0.1985,0.0000
1000,FCFS,T0460,VM03,90.0000,5720.0000,90.0000,90.9226,0.9226,0.0000
1000,FCFS,T0529,VM10,90.0000,4150.0000,90.0348,90.1185,0.0837,0.0348
1000,FCFS,T0610,VM09,90.0000,2163.0000,90.0436,90.0872,0.0436,0.0436
1000,FCFS,T0681,VM09,90.0000,9900.0000,90.0872,90.2868,0.1996,0.0872
1000,FCFS,T0743,VM10,90.0000,1727.0000,90.1185,90.1533,0.0348,0.1185
1000,FCFS,T0811,VM10,90.0000,3503.0000,90.1533,90.2239,0.0706,0.1533
1000,FCFS,T0875,VM08,90.0000,8532.0000,90.1673,90.5114,0.3440,0.1673
1000,FCFS,T0924,VM04,90.0000,1231.0000,90.1985,90.3971,0.1985,0.1985
1000,FCFS,T0960,VM10,90.0000,5720.0000,90.2239,90.3393,0.1153,0.2239
1000,FCFS,T0011,VM06,91.0000,4257.0000,91.0000,91.3433,0.3433,0.0000
1000,FCFS,T0101,VM09,91.0000,4295.0000,91.0000,91.0866,0.0866,0.0000
1000,FCFS,T0190,VM10,91.0000,4450.0000,91.0000,91.0897,0.0897,0.0000
1000,FCFS,T0279,VM02,91.0000,4185.0000,91.0000,92.3500,1.3500,0.0000
1000,FCFS,T0511,VM04,91.0000,4257.0000,91.0000,91.6866,0.6866,0.0000
1000,FCFS,T0601,VM07,91.0000,4295.0000,91.0000,91.1732,0.1732,0.0000
1000,FCFS,T0690,VM08,91.0000,4450.0000,91.0000,91.1794,0.1794,0.0000
1000,FCFS,T0779,VM05,91.0000,4185.0000,91.0000,91.3375,0.3375,0.0000
1000,FCFS,T0077,VM01,92.0000,1053.0000,92.0000,92.3397,0.3397,0.0000
1000,FCFS,T0250,VM03,92.0000,3041.0000,92.0000,92.4905,0.4905,0.0000
1000,FCFS,T0330,VM09,92.0000,7624.0000,92.0000,92.1537,0.1537,0.0000
1000,FCFS,T0397,VM10,92.0000,4954.0000,92.0000,92.0999,0.0999,0.0000
1000,FCFS,T0577,VM07,92.0000,1053.0000,92.0000,92.0425,0.0425,0.0000
1000,FCFS,T0750,VM08,92.0000,3041.0000,92.0000,92.1226,0.1226,0.0000
1000,FCFS,T0830,VM05,92.0000,7624.0000,92.0000,92.6148,0.6148,0.0000
1000,FCFS,T0897,VM06,92.0000,4954.0000,92.0000,92.3995,0.3995,0.0000
1000,FCFS,T0124,VM04,93.0000,8651.0000,93.0000,94.3953,1.3953,0.0000
1000,FCFS,T0127,VM07,93.0000,7596.0000,93.0000,93.3063,0.3063,0.0000
1000,FCFS,T0377,VM10,93.0000,3885.0000,93.0000,93.0783,0.0783,0.0000
1000,FCFS,T0382,VM08,93.0000,8136.0000,93.0000,93.3281,0.3281,0.0000
1000,FCFS,T0624,VM09,93.0000,8651.0000,93.0000,93.1744,0.1744,0.0000
1000,FCFS,T0627,VM01,93.0000,7596.0000,93.0000,95.4503,2.4503,0.0000
1000,FCFS,T0877,VM02,93.0000,3885.0000,93.0000,94.2532,1.2532,0.0000
1000,FCFS,T0882,VM06,93.0000,8136.0000,93.0000,93.6561,0.6561,0.0000
1000,FCFS,T0217,VM03,94.0000,3938.0000,94.0000,94.6352,0.6352,0.0000
1000,FCFS,T0267,VM05,94.0000,8752.0000,94.0000,94.7058,0.7058,0.0000
1000,FCFS,T0417,VM10,94.0000,4545.0000,94.0000,94.0916,0.0916,0.0000
1000,FCFS,T0717,VM09,94.0000,3938.0000,94.0000,94.0794,0.0794,0.0000
1000,FCFS,T0767,VM07,94.0000,8752.0000,94.0000,94.3529,0.3529,0.0000
1000,FCFS,T0917,VM08,94.0000,4545.0000,94.0000,94.1833,0.1833,0.0000
1000,FCFS,T0055,VM06,95.0000,5040.0000,95.0000,95.4065,0.4065,0.0000
1000,FCFS,T0187,VM09,95.0000,2753.0000,95.0000,95.0555,0.0555,0.0000
1000,FCFS,T0297,VM10,95.0000,3607.0000,95.0000,95.0727,0.0727,0.0000
1000,FCFS,T0323,VM08,95.0000,9818.0000,95.0000,95.3959,0.3959,0.0000
1000,FCFS,T0345,VM02,95.0000,1317.0000,95.0000,95.4248,0.4248,0.0000
1000,FCFS,T0408,VM07,95.0000,7971.0000,95.0000,95.3214,0.3214,0.0000
1000,FCFS,T0414,VM04,95.0000,2958.0000,95.0000,95.4771,0.4771,0.0000
1000,FCFS,T0555,VM03,95.0000,5040.0000,95.0000,95.8129,0.8129,0.0000
1000,FCFS,T0687,VM05,95.0000,2753.0000,95.0000,95.2220,0.2220,0.0000
1000,FCFS,T0797,VM09,95.0000,3607.0000,95.0555,95.1282,0.0727,0.0555
1000,FCFS,T0823,VM10,95.0000,9818.0000,95.0727,95.2707,0.1979,0.0727
1000,FCFS,T0845,VM09,95.0000,1317.0000,95.1282,95.1548,0.0266,0.1282
1000,FCFS,T0908,VM09,95.0000,7971.0000,95.1548,95.3155,0.1607,0.1548
1000,FCFS,T0914,VM05,95.0000,2958.0000,95.2220,95.4606,0.2385,0.2220
1000,FCFS,T0061,VM10,96.0000,2489.0000,96.0000,96.0502,0.0502,0.0000
1000,FCFS,T0072,VM09,96.0000,9797.0000,96.0000,96.1975,0.1975,0.0000
1000,FCFS,T0100,VM07,96.0000,9835.0000,96.0000,96.3966,0.3966,0.0000
1000,FCFS,T0138,VM08,96.0000,2528.0000,96.0000,96.1019,0.1019,0.0000
1000,FCFS,T0171,VM06,96.0000,6180.0000,96.0000,96.4984,0.4984,0.0000
1000,FCFS,T0283,VM02,96.0000,1090.0000,96.0000,96.3516,0.3516,0.0000
1000,FCFS,T0293,VM01,96.0000,6198.0000,96.0000,97.9994,1.9994,0.0000
1000,FCFS,T0299,VM05,96.0000,5246.0000,96.0000,96.4231,0.4231,0.0000
1000,FCFS,T0321,VM04,96.0000,5892.0000,96.0000,96.9503,0.9503,0.0000
1000,FCFS,T0349,VM03,96.0000,1659.0000,96.0000,96.2676,0.2676,0.0000
1000,FCFS,T0386,VM10,96.0000,4995.0000,96.0502,96.1509,0.1007,0.0502
1000,FCFS,T0561,VM08,96.0000,2489.0000,96.1019,96.2023,0.1004,0.1019
1000,FCFS,T0572,VM10,96.0000,9797.0000,96.1509,96.3484,0.1975,0.1509
1000,FCFS,T0600,VM09,96.0000,9835.0000,96.1975,96.3958,0.1983,0.1975
1000,FCFS,T0638,VM08,96.0000,2528.0000,96.2023,96.3042,0.1019,0.2023
1000,FCFS,T0671,VM03,96.0000,6180.0000,96.2676,97.2644,0.9968,0.2676
1000,FCFS,T0783,VM08,96.0000,1090.0000,96.3042,96.3482,0.0440,0.3042
1000,FCFS,T0793,VM08,96.0000,6198.0000,96.3482,96.5981,0.2499,0.3482
1000,FCFS,T0799,VM10,96.0000,5246.0000,96.3484,96.4542,0.1058,0.3484
1000,FCFS,T0821,VM02,96.0000,5892.0000,96.3516,98.2523,1.9006,0.3516
1000,FCFS,T0849,VM09,96.0000,1659.0000,96.3958,96.4293,0.0334,0.3958
1000,FCFS,T0886,VM07,96.0000,4995.0000,96.3966,96.5980,0.2014,0.3966
1000,FCFS,T0018,VM05,97.0000,4527.0000,97.0000,97.3651,0.3651,0.0000
1000,FCFS,T0084,VM09,97.0000,7126.0000,97.0000,97.1437,0.1437,0.0000
1000,FCFS,T0318,VM10,97.0000,1320.0000,97.0000,97.0266,0.0266,0.0000
1000,FCFS,T0415,VM06,97.0000,9779.0000,97.0000,97.7886,0.7886,0.0000
1000,FCFS,T0450,VM07,97.0000,2625.0000,97.0000,97.1058,0.1058,0.0000
1000,FCFS,T0482,VM08,97.0000,1339.0000,97.0000,97.0540,0.0540,0.0000
1000,FCFS,T0484,VM04,97.0000,1659.0000,97.0000,97.2676,0.2676,0.0000
1000,FCFS,T0497,VM10,97.0000,7561.0000,97.0266,97.1791,0.1524,0.0266
1000,FCFS,T0518,VM08,97.0000,4527.0000,97.0540,97.2365,0.1825,0.0540
1000,FCFS,T0584,VM07,97.0000,7126.0000,97.1058,97.3932,0.2873,0.1058
1000,FCFS,T0818,VM09,97.0000,1320.0000,97.1437,97.1703,0.0266,0.1437
1000,FCFS,T0915,VM09,97.0000,9779.0000,97.1703,97.3674,0.1972,0.1703
1000,FCFS,T0950,VM10,97.0000,2625.0000,97.1791,97.2320,0.0529,0.1791
1000,FCFS,T0982,VM10,97.0000,1339.0000,97.2320,97.2590,0.0270,0.2320
1000,FCFS,T0984,VM08,97.0000,1659.0000,97.2365,97.3034,0.0669,0.2365
1000,FCFS,T0997,VM10,97.0000,7561.0000,97.2590,97.4114,0.1524,0.2590
1000,FCFS,T0031,VM03,98.0000,4733.0000,98.0000,98.7634,0.7634,0.0000
1000,FCFS,T0046,VM04,98.0000,6313.0000,98.0000,99.0182,1.0182,0.0000
1000,FCFS,T0073,VM08,98.0000,5371.0000,98.0000,98.2166,0.2166,0.0000
1000,FCFS,T0094,VM05,98.0000,9727.0000,98.0000,98.7844,0.7844,0.0000
1000,FCFS,T0197,VM09,98.0000,6464.0000,98.0000,98.1303,0.1303,0.0000
1000,FCFS,T0230,VM07,98.0000,2137.0000,98.0000,98.0862,0.0862,0.0000
1000,FCFS,T0301,VM10,98.0000,5543.0000,98.0000,98.1118,0.1118,0.0000
1000,FCFS,T0356,VM06,98.0000,5198.0000,98.0000,98.4192,0.4192,0.0000
1000,FCFS,T0531,VM01,98.0000,4733.0000,98.0000,99.5268,1.5268,0.0000
1000,FCFS,T0546,VM07,98.0000,6313.0000,98.0862,98.3407,0.2546,0.0862
1000,FCFS,T0573,VM10,98.0000,5371.0000,98.1118,98.2200,0.1083,0.1118
1000,FCFS,T0594,VM09,98.0000,9727.0000,98.1303,98.3264,0.1961,0.1303
1000,FCFS,T0697,VM08,98.0000,6464.0000,98.2166,98.4772,0.2606,0.2166
1000,FCFS,T0730,VM10,98.0000,2137.0000,98.2200,98.2631,0.0431,0.2200
1000,FCFS,T0801,VM02,98.0000,5543.0000,98.2523,100.0403,1.7881,0.2523
1000,FCFS,T0856,VM10,98.0000,5198.0000,98.2631,98.3679,0.1048,0.2631
1000,FCFS,T0284,VM09,99.0000,2746.0000,99.0000,99.0554,0.0554,0.0000
1000,FCFS,T0348,VM07,99.0000,2124.0000,99.0000,99.0856,0.0856,0.0000
1000,FCFS,T0358,VM10,99.0000,2876.0000,99.0000,99.0580,0.0580,0.0000
1000,FCFS,T0380,VM06,99.0000,9817.0000,99.0000,99.7917,0.7917,0.0000
1000,FCFS,T0444,VM08,99.0000,4697.0000,99.0000,99.1894,0.1894,0.0000
1000,FCFS,T0784,VM03,99.0000,2746.0000,99.0000,99.4429,0.4429,0.0000
1000,FCFS,T0848,VM05,99.0000,2124.0000,99.0000,99.1713,0.1713,0.0000
1000,FCFS,T0858,VM04,99.0000,2876.0000,99.0182,99.4821,0.4639,0.0182
1000,FCFS,T0880,VM09,99.0000,9817.0000,99.0554,99.2533,0.1979,0.0554
1000,FCFS,T0944,VM10,99.0000,4697.0000,99.0580,99.1527,0.0947,0.0580
1000,FCFS,T0145,VM07,100.0000,5345.0000,100.0000,100.2155,0.2155,0.0000
1000,FCFS,T0218,VM10,100.0000,6442.0000,100.0000,100.1299,0.1299,0.0000
1000,FCFS,T0221,VM05,100.0000,3608.0000,100.0000,100.2910,0.2910,0.0000
1000,FCFS,T0645,VM08,100.0000,5345.0000,100.0000,100.2155,0.2155,0.0000
1000,FCFS,T0718,VM09,100.0000,6442.0000,100.0000,100.1299,0.1299,0.0000
1000,FCFS,T0721,VM03,100.0000,3608.0000,100.0000,100.5819,0.5819,0.0000
1000,SJF,T0144,VM01,49.0000,1035.0000,49.0000,49.3339,0.3339,0.0000
1000,SJF,T0644,VM02,49.0000,1035.0000,49.0000,49.3339,0.3339,0.0000
1000,SJF,T0456,VM03,52.0000,1043.0000,52.0000,52.1682,0.1682,0.0000
1000,SJF,T0956,VM04,52.0000,1043.0000,52.0000,52.1682,0.1682,0.0000
1000,SJF,T0077,VM05,92.0000,1053.0000,92.0000,92.0849,0.0849,0.0000
1000,SJF,T0577,VM06,92.0000,1053.0000,92.0000,92.0849,0.0849,0.0000
1000,SJF,T0283,VM07,96.0000,1090.0000,96.0000,96.0440,0.0440,0.0000
1000,SJF,T0783,VM08,96.0000,1090.0000,96.0000,96.0440,0.0440,0.0000
1000,SJF,T0320,VM09,45.0000,1096.0000,45.0000,45.0221,0.0221,0.0000
1000,SJF,T0820,VM10,45.0000,1096.0000,45.0000,45.0221,0.0221,0.0000
1000,SJF,T0202,VM09,14.0000,1158.0000,45.0221,45.0454,0.0233,31.0221
1000,SJF,T0702,VM10,14.0000,1158.0000,45.0221,45.0454,0.0233,31.0221
1000,SJF,T0395,VM09,66.0000,1166.0000,66.0000,66.0235,0.0235,0.0000
1000,SJF,T0895,VM10,66.0000,1166.0000,66.0000,66.0235,0.0235,0.0000
1000,SJF,T0070,VM01,87.0000,1188.0000,87.0000,87.3832,0.3832,0.0000
1000,SJF,T0570,VM02,87.0000,1188.0000,87.0000,87.3832,0.3832,0.0000
1000,SJF,T0431,VM03,73.0000,1200.0000,73.0000,73.1935,0.1935,0.0000
1000,SJF,T0931,VM04,73.0000,1200.0000,73.0000,73.1935,0.1935,0.0000
1000,SJF,T0424,VM09,90.0000,1231.0000,90.0000,90.0248,0.0248,0.0000
1000,SJF,T0924,VM10,90.0000,1231.0000,90.0000,90.0248,0.0248,0.0000
1000,SJF,T0402,VM03,11.0000,1282.0000,73.1935,73.4003,0.2068,62.1935
1000,SJF,T0902,VM04,11.0000,1282.0000,73.1935,73.4003,0.2068,62.1935
1000,SJF,T0345,VM03,95.0000,1317.0000,95.0000,95.2124,0.2124,0.0000
1000,SJF,T0845,VM04,95.0000,1317.0000,95.0000,95.2124,0.2124,0.0000
1000,SJF,T0088,VM01,14.0000,1319.0000,87.3832,87.8087,0.4255,73.3832
1000,SJF,T0588,VM02,14.0000,1319.0000,87.3832,87.8087,0.4255,73.3832
1000,SJF,T0318,VM01,97.0000,1320.0000,97.0000,97.4258,0.4258,0.0000
1000,SJF,T0818,VM02,97.0000,1320.0000,97.0000,97.4258,0.4258,0.0000
1000,SJF,T0482,VM09,97.0000,1339.0000,97.0000,97.0270,0.0270,0.0000
1000,SJF,T0982,VM10,97.0000,1339.0000,97.0000,97.0270,0.0270,0.0000
1000,SJF,T0275,VM05,5.0000,1400.0000,92.0849,92.1978,0.1129,87.0849
